community_name,district,sub_district,total_price,unit_price,floor_area,layout,rooms,halls,floor,total_floors,orientation,decoration,construction_year,building_age,near_subway,listing_time,listing_link,floor_type,decoration_level,floor_type_encoded,orientation_south,district_Binjiang,district_Fuyang,district_Gongshu,district_Jianggan,district_Linan,district_Linping,district_Qiantang,district_Shangcheng,district_Xiacheng,district_Xiaoshan,district_Xihu,district_Yuhang,floor_ratio,price_per_room,area_per_room,age_category,area_category,price_category
CIFI New Village,Jianggan,Central,413.9,33356.0,124.1,4BR 2LR,4,2,High Floor,25.0,Southwest,Fine,2025.0,1.0,0,55 days ago,https://hz.lianjia.com/ershoufang/100000079.html,High Floor,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,103.475,31.025,0-5yr,120-150sqm,4-5M
Sunac City,Binjiang,Xixing,237.9,38186.0,62.3,5BR 2LR,5,2,Low Floor,25.0,North-South,Simple,2013.0,11.0,0,177 days ago,https://hz.lianjia.com/ershoufang/100000080.html,Low Floor,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,0.25,47.58,12.459999999999999,10-15yr,50-70sqm,2-3M
Evergrande Center,Xiacheng,Central,172.7,38893.0,44.4,2BR 2LR,2,2,Low Floor,11.0,South,Luxury,2014.0,12.0,1,88 days ago,https://hz.lianjia.com/ershoufang/100000081.html,Low Floor,4,0,1,False,False,False,False,False,False,False,False,True,False,False,False,0.25,86.35,22.2,10-15yr,<50sqm,1.5-2M
Country Garden City,Xiacheng,Central,203.2,51194.0,39.7,5BR 3LR,5,3,High Floor,33.0,Southwest,Unfinished,2005.0,21.0,0,54 days ago,https://hz.lianjia.com/ershoufang/100000082.html,High Floor,0,2,1,False,False,False,False,False,False,False,False,True,False,False,False,0.75,40.64,7.94,20-30yr,<50sqm,2-3M
Longfor Place,Xiaoshan,Beigan,220.0,39425.0,55.8,2BR 1LR,2,1,Low Floor,11.0,East,Medium,2014.0,12.0,0,20 days ago,https://hz.lianjia.com/ershoufang/100000083.html,Low Floor,2,0,0,False,False,False,False,False,False,False,False,False,True,False,False,0.25,110.0,27.9,10-15yr,50-70sqm,2-3M
Evergrande City,Linping,Central,145.0,22760.0,63.7,3BR 2LR,3,2,Low Floor,32.0,South,Fine,2023.0,3.0,0,98 days ago,https://hz.lianjia.com/ershoufang/100000084.html,Low Floor,3,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0.25,48.333333333333336,21.233333333333334,0-5yr,50-70sqm,1-1.5M
Wangjiang Mansion,Binjiang,Puyan,263.6,48186.0,54.7,3BR 1LR,3,1,High Floor,6.0,South,Medium,2020.0,6.0,1,124 days ago,https://hz.lianjia.com/ershoufang/100000085.html,High Floor,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,0.75,87.86666666666667,18.233333333333334,5-10yr,50-70sqm,2-3M
Ziyang Apartment,Jianggan,Central,295.0,45957.0,64.2,3BR 2LR,3,2,Middle Floor,32.0,North-South,Fine,2017.0,9.0,1,98 days ago,https://hz.lianjia.com/ershoufang/100000086.html,Middle Floor,3,1,1,False,False,False,True,False,False,False,False,False,False,False,False,0.5,98.33333333333333,21.400000000000002,5-10yr,50-70sqm,2-3M
CIFI Community,Xiaoshan,Ningwei,355.5,33790.0,105.2,3BR 2LR,3,2,Low Floor,32.0,South,Simple,2009.0,17.0,0,170 days ago,https://hz.lianjia.com/ershoufang/100000087.html,Low Floor,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,0.25,118.5,35.06666666666667,15-20yr,90-120sqm,3-4M
Sunac Center,Xiacheng,Central,323.2,34789.0,92.9,4BR 2LR,4,2,Low Floor,32.0,East,Simple,2007.0,19.0,1,2 days ago,https://hz.lianjia.com/ershoufang/100000088.html,Low Floor,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,0.25,80.8,23.225,15-20yr,90-120sqm,3-4M
Qingbo Villa,Fuyang,Central,239.2,25336.0,94.4,2BR 2LR,2,2,High Floor,25.0,Southeast,Simple,2016.0,10.0,0,70 days ago,https://hz.lianjia.com/ershoufang/100000089.html,High Floor,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,0.75,119.6,47.2,5-10yr,90-120sqm,2-3M
Poly Community,Gongshu,Daguan,319.0,41536.0,76.8,4BR 2LR,4,2,High Floor,32.0,South,Fine,2020.0,6.0,0,145 days ago,https://hz.lianjia.com/ershoufang/100000090.html,High Floor,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,79.75,19.2,5-10yr,70-90sqm,3-4M
Vanke City,Xiaoshan,Ningwei,359.8,28809.0,124.9,1BR 1LR,1,1,High Floor,32.0,Northwest,Fine,2025.0,1.0,1,29 days ago,https://hz.lianjia.com/ershoufang/100000091.html,High Floor,3,2,0,False,False,False,False,False,False,False,False,False,True,False,False,0.75,359.8,124.9,0-5yr,120-150sqm,3-4M
Sunac Center,Shangcheng,Nanxing,116.1,46428.0,25.0,4BR 2LR,4,2,High Floor,11.0,North-South,Medium,2009.0,13.0,0,116 days ago,https://hz.lianjia.com/ershoufang/100000092.html,High Floor,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,0.75,29.025,6.25,10-15yr,<50sqm,1-1.5M
Jinmao Mansion,Linan,Central,238.2,27406.0,86.9,2BR 1LR,2,1,High Floor,32.0,South,Fine,2013.0,13.0,0,6 days ago,https://hz.lianjia.com/ershoufang/100000093.html,High Floor,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,0.75,119.1,43.45,10-15yr,70-90sqm,2-3M
Yango Community,Yuhang,Xianlin,127.6,15226.0,83.8,2BR 2LR,2,2,High Floor,11.0,Southwest,Fine,2011.0,15.0,1,145 days ago,https://hz.lianjia.com/ershoufang/100000094.html,High Floor,3,2,1,False,False,False,False,False,False,False,False,False,False,False,True,0.75,63.8,41.9,10-15yr,70-90sqm,1-1.5M
Ziyang Apartment,Xiacheng,Central,403.0,54461.0,74.0,3BR 2LR,3,2,High Floor,6.0,South,Luxury,2016.0,10.0,1,15 days ago,https://hz.lianjia.com/ershoufang/100000095.html,High Floor,4,2,1,False,False,False,False,False,False,False,False,True,False,False,False,0.75,134.33333333333334,24.666666666666668,5-10yr,70-90sqm,4-5M
CIFI Garden,Binjiang,Xixing,487.2,35560.0,137.0,2BR 1LR,2,1,Low Floor,18.0,East,Medium,2020.0,6.0,1,64 days ago,https://hz.lianjia.com/ershoufang/100000096.html,Low Floor,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,0.25,243.6,68.5,5-10yr,120-150sqm,4-5M
Yango Homeland,Jianggan,Central,448.4,37871.0,118.4,5BR 2LR,5,2,High Floor,33.0,Southwest,Simple,2007.0,13.0,0,80 days ago,https://hz.lianjia.com/ershoufang/100000097.html,High Floor,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,89.67999999999999,23.68,10-15yr,90-120sqm,4-5M
CR Land Bay,Binjiang,Changhe,229.8,36296.0,63.3,4BR 2LR,4,2,High Floor,7.0,North-South,Medium,2006.0,20.0,0,143 days ago,https://hz.lianjia.com/ershoufang/100000098.html,High Floor,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,0.75,57.45,15.825,15-20yr,50-70sqm,2-3M
Country Garden Villa,Xihu,Gudang,601.1,51374.0,117.0,1BR 1LR,1,1,Low Floor,33.0,North-South,Fine,2001.0,25.0,0,84 days ago,https://hz.lianjia.com/ershoufang/100000099.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,False,True,False,0.25,601.1,117.0,20-30yr,90-120sqm,>5M
Fuxing Complex,Gongshu,Kangqiao,469.4,43145.0,108.8,4BR 2LR,4,2,High Floor,18.0,South,Unfinished,1994.0,32.0,0,122 days ago,https://hz.lianjia.com/ershoufang/100000100.html,High Floor,0,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,117.35,27.2,30yr+,90-120sqm,4-5M
Jingfang Place,Gongshu,Kangqiao,445.2,35108.0,126.8,4BR 2LR,4,2,Low Floor,18.0,South,Unfinished,2012.0,14.0,0,105 days ago,https://hz.lianjia.com/ershoufang/100000101.html,Low Floor,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,0.25,111.3,31.7,10-15yr,120-150sqm,4-5M
Jinjiang City,Binjiang,Xixing,299.8,41068.0,73.0,2BR 1LR,2,1,Low Floor,32.0,Northwest,Medium,2025.0,1.0,1,108 days ago,https://hz.lianjia.com/ershoufang/100000102.html,Low Floor,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,0.25,149.9,36.5,0-5yr,70-90sqm,2-3M
Jinmao Court,Yuhang,Xianlin,474.8,27039.0,175.6,3BR 2LR,3,2,Low Floor,25.0,North-South,Fine,2016.0,10.0,0,170 days ago,https://hz.lianjia.com/ershoufang/100000103.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,False,False,True,0.25,158.26666666666668,58.53333333333333,5-10yr,>150sqm,4-5M
COLI Complex,Linping,Central,115.9,19671.0,58.9,3BR 1LR,3,1,High Floor,11.0,North-South,Fine,2007.0,19.0,1,2 days ago,https://hz.lianjia.com/ershoufang/100000104.html,High Floor,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,38.63333333333333,19.633333333333333,15-20yr,50-70sqm,1-1.5M
Greentown Bay,Xihu,Zhuantang,391.5,48098.0,81.4,2BR 1LR,2,1,Middle Floor,32.0,North-South,Medium,1999.0,27.0,0,89 days ago,https://hz.lianjia.com/ershoufang/100000105.html,Middle Floor,2,1,1,False,False,False,False,False,False,False,False,False,False,True,False,0.5,195.75,40.7,20-30yr,70-90sqm,3-4M
Shimao New Village,Linping,Central,184.7,29844.0,61.9,2BR 2LR,2,2,Middle Floor,33.0,South,Unfinished,2020.0,6.0,0,76 days ago,https://hz.lianjia.com/ershoufang/100000106.html,Middle Floor,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,0.5,92.35,30.95,5-10yr,50-70sqm,1.5-2M
Longfor Center,Fuyang,Central,147.1,24079.0,61.1,3BR 2LR,3,2,Low Floor,25.0,South,Unfinished,2020.0,6.0,0,165 days ago,https://hz.lianjia.com/ershoufang/100000107.html,Low Floor,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,0.25,49.03333333333333,20.366666666666667,5-10yr,50-70sqm,1-1.5M
Ziyang World,Yuhang,Cangqian,375.0,26258.0,142.8,4BR 2LR,4,2,High Floor,6.0,South,Simple,2006.0,20.0,1,59 days ago,https://hz.lianjia.com/ershoufang/100000108.html,High Floor,1,2,1,False,False,False,False,False,False,False,False,False,False,False,True,0.75,93.75,35.7,15-20yr,120-150sqm,3-4M
Wensan World,Gongshu,Daguan,457.5,65078.0,70.3,2BR 1LR,2,1,High Floor,33.0,South,Luxury,2010.0,16.0,0,171 days ago,https://hz.lianjia.com/ershoufang/100000109.html,High Floor,4,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,228.75,35.15,15-20yr,70-90sqm,4-5M
Country Garden World,Binjiang,Changhe,341.2,33418.0,102.1,1BR 0LR,1,0,High Floor,11.0,Northwest,Simple,2006.0,20.0,0,86 days ago,https://hz.lianjia.com/ershoufang/100000110.html,High Floor,1,2,0,True,False,False,False,False,False,False,False,False,False,False,False,0.75,341.2,102.1,15-20yr,90-120sqm,3-4M
Wangjiang Plaza,Gongshu,Banshan,260.4,31601.0,82.4,2BR 1LR,2,1,High Floor,32.0,East,Simple,2011.0,15.0,0,147 days ago,https://hz.lianjia.com/ershoufang/100000111.html,High Floor,1,2,0,False,False,True,False,False,False,False,False,False,False,False,False,0.75,130.2,41.2,10-15yr,70-90sqm,2-3M
CIFI Homeland,Linping,Central,330.3,28036.0,117.8,3BR 2LR,3,2,Middle Floor,25.0,West,Luxury,2024.0,2.0,1,159 days ago,https://hz.lianjia.com/ershoufang/100000112.html,Middle Floor,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,0.5,110.10000000000001,39.266666666666666,0-5yr,90-120sqm,3-4M
Jingfang World,Yuhang,Liangzhu,243.4,26480.0,91.9,2BR 2LR,2,2,High Floor,25.0,East,Fine,2011.0,15.0,1,54 days ago,https://hz.lianjia.com/ershoufang/100000113.html,High Floor,3,2,0,False,False,False,False,False,False,False,False,False,False,False,True,0.75,121.7,45.95,10-15yr,90-120sqm,2-3M
CR Land New Village,Yuhang,Liangzhu,238.7,38874.0,61.4,3BR 2LR,3,2,Middle Floor,25.0,North-South,Medium,2025.0,1.0,0,110 days ago,https://hz.lianjia.com/ershoufang/100000114.html,Middle Floor,2,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,79.56666666666666,20.466666666666665,0-5yr,50-70sqm,2-3M
Wangjiang Complex,Xiaoshan,Ningwei,385.8,40571.0,95.1,3BR 2LR,3,2,High Floor,33.0,North,Fine,2002.0,24.0,1,37 days ago,https://hz.lianjia.com/ershoufang/100000115.html,High Floor,3,2,0,False,False,False,False,False,False,False,False,False,True,False,False,0.75,128.6,31.7,20-30yr,90-120sqm,3-4M
Sanliting Complex,Xihu,Sandun,94.5,13753.0,68.7,3BR 2LR,3,2,High Floor,18.0,North-South,Fine,2002.0,24.0,1,51 days ago,https://hz.lianjia.com/ershoufang/100000116.html,High Floor,3,2,1,False,False,False,False,False,False,False,False,False,False,True,False,0.75,31.5,22.900000000000002,20-30yr,50-70sqm,<1M
Jinmao Complex,Shangcheng,Xiaoying,420.1,59753.0,70.3,1BR 1LR,1,1,Low Floor,18.0,South,Medium,2000.0,26.0,0,106 days ago,https://hz.lianjia.com/ershoufang/100000117.html,Low Floor,2,0,1,False,False,False,False,False,False,False,True,False,False,False,False,0.25,420.1,70.3,20-30yr,70-90sqm,4-5M
Jinjiang Garden,Xiaoshan,Chengxiang,285.4,24083.0,118.5,3BR 1LR,3,1,Low Floor,18.0,North-South,Fine,2016.0,10.0,1,36 days ago,https://hz.lianjia.com/ershoufang/100000118.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,True,False,False,0.25,95.13333333333333,39.5,5-10yr,90-120sqm,2-3M
Ziyang Homeland,Jianggan,Central,365.3,36567.0,99.9,2BR 1LR,2,1,Middle Floor,6.0,North-South,Fine,2025.0,1.0,0,122 days ago,https://hz.lianjia.com/ershoufang/100000119.html,Middle Floor,3,1,1,False,False,False,True,False,False,False,False,False,False,False,False,0.5,182.65,49.95,0-5yr,90-120sqm,3-4M
Jingfang City,Jianggan,Central,374.5,39589.0,94.6,3BR 2LR,3,2,High Floor,32.0,Southwest,Fine,2019.0,7.0,1,69 days ago,https://hz.lianjia.com/ershoufang/100000120.html,High Floor,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,124.83333333333333,31.53333333333333,5-10yr,90-120sqm,3-4M
Merchants New Village,Xihu,Wensan Road,333.7,34126.0,97.8,2BR 1LR,2,1,Low Floor,7.0,Southeast,Fine,2005.0,21.0,1,153 days ago,https://hz.lianjia.com/ershoufang/100000121.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,False,True,False,0.25,166.85,48.9,20-30yr,90-120sqm,3-4M
Ziyang Place,Linping,Central,202.6,27487.0,73.7,3BR 1LR,3,1,High Floor,25.0,South,Simple,2003.0,23.0,0,167 days ago,https://hz.lianjia.com/ershoufang/100000122.html,High Floor,1,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,67.53333333333333,24.566666666666666,20-30yr,70-90sqm,2-3M
CIFI Garden,Yuhang,Xianlin,302.3,25571.0,118.2,3BR 2LR,3,2,Middle Floor,18.0,North-South,Fine,2025.0,1.0,1,5 days ago,https://hz.lianjia.com/ershoufang/100000123.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,100.76666666666667,39.4,0-5yr,90-120sqm,3-4M
CR Land Garden,Shangcheng,Xiaoying,304.5,31856.0,95.6,3BR 2LR,3,2,Low Floor,18.0,South,Medium,2013.0,13.0,0,30 days ago,https://hz.lianjia.com/ershoufang/100000124.html,Low Floor,2,0,1,False,False,False,False,False,False,False,True,False,False,False,False,0.25,101.5,31.866666666666664,10-15yr,90-120sqm,3-4M
Wangjiang Bay,Gongshu,Banshan,317.7,49330.0,64.4,5BR 2LR,5,2,High Floor,18.0,South,Medium,2009.0,17.0,1,140 days ago,https://hz.lianjia.com/ershoufang/100000125.html,High Floor,2,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,63.54,12.88,15-20yr,50-70sqm,3-4M
Country Garden Bay,Linping,Central,88.4,10987.0,80.5,2BR 1LR,2,1,High Floor,11.0,South,Simple,2010.0,16.0,0,16 days ago,https://hz.lianjia.com/ershoufang/100000126.html,High Floor,1,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,44.2,40.25,15-20yr,70-90sqm,<1M
Vanke City,Binjiang,Changhe,435.4,51405.0,84.7,2BR 2LR,2,2,Middle Floor,18.0,South,Fine,2018.0,8.0,1,55 days ago,https://hz.lianjia.com/ershoufang/100000127.html,Middle Floor,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,0.5,217.7,42.35,5-10yr,70-90sqm,4-5M
COLI Plaza,Xihu,Zhuantang,649.7,55480.0,117.1,3BR 2LR,3,2,Middle Floor,18.0,Southeast,Fine,2008.0,18.0,0,80 days ago,https://hz.lianjia.com/ershoufang/100000128.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,True,False,0.5,216.5666666666667,39.03333333333333,15-20yr,90-120sqm,>5M
COLI Homeland,Xihu,Gudang,88.6,12972.0,68.3,1BR 0LR,1,0,Low Floor,11.0,Northeast,Fine,2001.0,25.0,1,54 days ago,https://hz.lianjia.com/ershoufang/100000129.html,Low Floor,3,0,0,False,False,False,False,False,False,False,False,False,False,True,False,0.25,88.6,68.3,20-30yr,50-70sqm,<1M
Sanliting Court,Gongshu,Banshan,293.8,31766.0,92.5,4BR 2LR,4,2,High Floor,33.0,Southeast,Simple,2015.0,11.0,1,68 days ago,https://hz.lianjia.com/ershoufang/100000130.html,High Floor,1,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,73.45,23.125,10-15yr,90-120sqm,2-3M
Xiaoying Community,Xiacheng,Central,374.0,55250.0,67.7,3BR 2LR,3,2,High Floor,33.0,South,Fine,2004.0,22.0,0,60 days ago,https://hz.lianjia.com/ershoufang/100000131.html,High Floor,3,2,1,False,False,False,False,False,False,False,False,True,False,False,False,0.75,124.66666666666667,22.566666666666666,20-30yr,50-70sqm,3-4M
Evergrande Apartment,Jianggan,Central,181.6,48296.0,37.6,2BR 1LR,2,1,Middle Floor,32.0,South,Medium,2013.0,13.0,1,156 days ago,https://hz.lianjia.com/ershoufang/100000132.html,Middle Floor,2,1,1,False,False,False,True,False,False,False,False,False,False,False,False,0.5,90.8,18.8,10-15yr,<50sqm,1.5-2M
Desheng World,Gongshu,Banshan,251.8,27197.0,92.6,1BR 1LR,1,1,High Floor,18.0,East,Fine,2016.0,10.0,0,166 days ago,https://hz.lianjia.com/ershoufang/100000133.html,High Floor,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,0.75,251.8,92.6,5-10yr,90-120sqm,2-3M
Hubin Mansion,Jianggan,Central,211.8,25698.0,82.4,3BR 1LR,3,1,High Floor,32.0,South,Medium,2003.0,13.0,1,79 days ago,https://hz.lianjia.com/ershoufang/100000134.html,High Floor,2,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,70.60000000000001,27.46666666666667,10-15yr,70-90sqm,2-3M
Longfor World,Xiaoshan,Xintang,206.9,29467.0,70.2,3BR 2LR,3,2,High Floor,18.0,Southeast,Simple,2010.0,16.0,1,139 days ago,https://hz.lianjia.com/ershoufang/100000135.html,High Floor,1,2,1,False,False,False,False,False,False,False,False,False,True,False,False,0.75,68.96666666666667,23.400000000000002,15-20yr,70-90sqm,2-3M
CIFI Garden,Binjiang,Xixing,271.9,29876.0,91.0,2BR 2LR,2,2,Middle Floor,18.0,North-South,Fine,2016.0,10.0,1,120 days ago,https://hz.lianjia.com/ershoufang/100000136.html,Middle Floor,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,0.5,135.95,45.5,5-10yr,90-120sqm,2-3M
Merchants Bay,Gongshu,Hemu,413.2,59117.0,69.9,2BR 1LR,2,1,Low Floor,32.0,North,Medium,1996.0,30.0,1,177 days ago,https://hz.lianjia.com/ershoufang/100000137.html,Low Floor,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,0.25,206.6,34.95,20-30yr,50-70sqm,4-5M
CIFI Apartment,Xiaoshan,Shushan,245.8,32256.0,76.2,2BR 1LR,2,1,Low Floor,25.0,South,Fine,2014.0,12.0,1,133 days ago,https://hz.lianjia.com/ershoufang/100000138.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,True,False,False,0.25,122.9,38.1,10-15yr,70-90sqm,2-3M
Ziyang Mansion,Binjiang,Xixing,450.9,61943.0,72.8,5BR 3LR,5,3,High Floor,33.0,East,Medium,2025.0,1.0,0,96 days ago,https://hz.lianjia.com/ershoufang/100000139.html,High Floor,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,0.75,90.17999999999999,14.559999999999999,0-5yr,70-90sqm,4-5M
Poly Plaza,Shangcheng,Wangjiang,274.4,38424.0,71.4,3BR 2LR,3,2,High Floor,11.0,Southeast,Unfinished,2003.0,23.0,0,169 days ago,https://hz.lianjia.com/ershoufang/100000140.html,High Floor,0,2,1,False,False,False,False,False,False,False,True,False,False,False,False,0.75,91.46666666666665,23.8,20-30yr,70-90sqm,2-3M
Cuiyuan Complex,Linping,Central,310.0,26474.0,117.1,2BR 2LR,2,2,Middle Floor,7.0,South,Medium,2017.0,9.0,1,10 days ago,https://hz.lianjia.com/ershoufang/100000141.html,Middle Floor,2,1,1,False,False,False,False,False,True,False,False,False,False,False,False,0.5,155.0,58.55,5-10yr,90-120sqm,3-4M
Jinjiang Mansion,Gongshu,Xiangfu,113.0,31552.0,35.8,3BR 1LR,3,1,Low Floor,11.0,South,Fine,2006.0,20.0,0,119 days ago,https://hz.lianjia.com/ershoufang/100000142.html,Low Floor,3,0,1,False,False,True,False,False,False,False,False,False,False,False,False,0.25,37.666666666666664,11.933333333333332,15-20yr,<50sqm,1-1.5M
Fuxing Complex,Qiantang,Dajiangdong,283.4,29034.0,97.6,3BR 2LR,3,2,High Floor,11.0,Southwest,Fine,2025.0,1.0,1,150 days ago,https://hz.lianjia.com/ershoufang/100000143.html,High Floor,3,2,1,False,False,False,False,False,False,True,False,False,False,False,False,0.75,94.46666666666665,32.53333333333333,0-5yr,90-120sqm,2-3M
Xiaoying Garden,Linping,Central,222.1,24434.0,90.9,3BR 2LR,3,2,High Floor,18.0,Southwest,Fine,2021.0,5.0,0,118 days ago,https://hz.lianjia.com/ershoufang/100000144.html,High Floor,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,74.03333333333333,30.3,0-5yr,90-120sqm,2-3M
Gemdale Complex,Xiaoshan,Ningwei,417.5,36691.0,113.8,3BR 2LR,3,2,Low Floor,32.0,North-South,Unfinished,2011.0,15.0,0,132 days ago,https://hz.lianjia.com/ershoufang/100000145.html,Low Floor,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,0.25,139.16666666666666,37.93333333333333,10-15yr,90-120sqm,4-5M
Desheng City,Xiacheng,Central,398.8,59168.0,67.4,2BR 1LR,2,1,Low Floor,25.0,North-South,Fine,1993.0,33.0,1,90 days ago,https://hz.lianjia.com/ershoufang/100000146.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,True,False,False,False,0.25,199.4,33.7,30yr+,50-70sqm,3-4M
Ziyang City,Linan,Central,251.1,19973.0,125.7,3BR 2LR,3,2,High Floor,32.0,North-South,Fine,2012.0,14.0,0,132 days ago,https://hz.lianjia.com/ershoufang/100000147.html,High Floor,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,0.75,83.7,41.9,10-15yr,120-150sqm,2-3M
